EmailID,Contains_Offer,Contains_Win,Contains_Financial,Email_Length,Capital_Letter_Ratio,Spam
9013,Yes,No,No,334,0.03,No
9014,Yes,No,No,369,0.25,Yes
9015,Yes,No,Yes,223,0.3,No
9016,Yes,Yes,No,329,0.28,No
9017,No,Yes,No,224,0.11,Yes
9018,No,No,Yes,341,0.09,Yes
9019,Yes,Yes,No,461,0.18,Yes
9020,No,No,Yes,456,0.3,No
9021,No,Yes,Yes,399,0.25,Yes
9022,No,Yes,Yes,105,0.04,No
9023,No,Yes,Yes,450,0.26,Yes
9024,No,No,No,126,0.24,No
9025,Yes,Yes,No,391,0.19,No
9026,Yes,No,Yes,285,0.04,Yes
9027,Yes,No,Yes,181,0.06,No
9028,Yes,No,No,187,0.08,No
9029,No,Yes,No,343,0.02,No
9030,Yes,Yes,Yes,160,0.23,No
9031,Yes,Yes,Yes,477,0.15,Yes
9032,Yes,Yes,No,294,0.04,Yes
9033,No,Yes,No,364,0.28,Yes
9034,Yes,Yes,No,380,0.04,No
9035,Yes,No,Yes,434,0.27,Yes
9036,No,Yes,Yes,176,0.04,Yes
9037,No,Yes,Yes,393,0.02,No
9038,No,Yes,Yes,239,0.27,No
9039,Yes,Yes,Yes,371,0.24,Yes
9040,Yes,Yes,No,334,0.17,Yes
9041,No,Yes,Yes,173,0.08,Yes
9042,No,Yes,No,429,0.22,No
9043,No,Yes,No,105,0.2,No
9044,Yes,No,Yes,437,0.21,Yes
9045,Yes,No,Yes,274,0.22,Yes
9046,No,No,Yes,107,0.09,Yes
9047,No,No,Yes,419,0.21,Yes
9048,Yes,Yes,Yes,326,0.11,No
9049,No,Yes,No,453,0.29,Yes
9050,No,No,Yes,205,0.18,Yes
9051,Yes,No,No,345,0.1,Yes
9052,Yes,No,No,360,0.12,Yes
9053,Yes,Yes,Yes,124,0.07,No
9054,Yes,No,No,304,0.28,Yes
9055,No,No,No,229,0.04,Yes
9056,Yes,No,Yes,207,0.06,No
9057,No,No,Yes,462,0.05,Yes
9058,No,Yes,Yes,143,0.07,No
9059,Yes,No,No,257,0.18,No
9060,No,Yes,No,376,0.12,Yes
9061,No,Yes,Yes,250,0.04,Yes
9062,No,No,Yes,412,0.2,No
9063,Yes,No,No,263,0.18,No
9064,Yes,No,No,298,0.2,No
9065,No,Yes,No,491,0.05,Yes
9066,Yes,No,Yes,409,0.21,Yes
9067,No,No,Yes,442,0.04,Yes
9068,Yes,No,Yes,195,0.23,No
9069,No,No,No,391,0.28,Yes
9070,Yes,No,No,390,0.27,Yes
9071,Yes,Yes,No,186,0.1,Yes
9072,No,Yes,Yes,406,0.15,No
9073,No,Yes,Yes,271,0.22,Yes
9074,Yes,No,No,110,0.21,Yes
9075,No,Yes,No,308,0.08,Yes
9076,Yes,No,No,367,0.1,Yes
9077,No,Yes,Yes,184,0.27,No
9078,Yes,Yes,No,301,0.2,No
9079,Yes,Yes,Yes,215,0.04,Yes
9080,Yes,Yes,Yes,377,0.11,No
9081,Yes,No,No,317,0.22,No
9082,No,No,No,456,0.06,Yes
9083,Yes,Yes,Yes,278,0.27,No
9084,No,Yes,Yes,449,0.11,Yes
9085,No,No,Yes,180,0.24,No
9086,No,No,Yes,471,0.17,Yes
9087,No,No,Yes,149,0.08,No
9088,No,No,Yes,500,0.18,Yes
9089,No,Yes,Yes,430,0.16,Yes
9090,Yes,Yes,Yes,179,0.21,No
9091,No,No,Yes,457,0.02,Yes
9092,No,Yes,Yes,168,0.16,No
9093,No,Yes,No,122,0.07,No
9094,Yes,Yes,Yes,346,0.17,No
9095,No,Yes,No,328,0.18,Yes
9096,No,No,Yes,195,0.02,No
9097,Yes,No,No,256,0.09,Yes
9098,No,No,Yes,497,0.12,Yes
9099,No,No,Yes,219,0.2,No
9100,No,No,Yes,139,0.02,No
9101,No,Yes,No,113,0.27,Yes
9102,No,Yes,No,204,0.02,No
9103,No,Yes,No,412,0.15,No
9104,No,Yes,Yes,366,0.07,Yes
9105,No,No,Yes,403,0.26,No
9106,Yes,No,Yes,380,0.11,Yes
9107,No,No,No,467,0.03,No
9108,Yes,Yes,Yes,426,0.23,No
9109,No,Yes,No,174,0.04,No
9110,Yes,Yes,Yes,185,0.22,No
9111,No,No,No,499,0.13,No
9112,No,No,No,124,0.21,Yes
9113,No,Yes,Yes,166,0.3,Yes
9114,No,No,No,183,0.22,Yes
9115,Yes,Yes,Yes,212,0.21,Yes
9116,Yes,Yes,Yes,251,0.29,Yes
9117,Yes,Yes,Yes,179,0.01,No
9118,No,Yes,No,241,0.1,No
9119,Yes,Yes,No,279,0.09,Yes
9120,Yes,No,No,243,0.2,Yes
9121,No,No,Yes,437,0.25,Yes
9122,No,No,No,343,0.25,Yes
9123,Yes,No,Yes,240,0.15,Yes
9124,Yes,No,Yes,500,0.2,No
9125,Yes,No,Yes,457,0.12,Yes
9126,Yes,No,No,316,0.25,Yes
9127,No,No,No,385,0.27,Yes
9128,No,No,Yes,194,0.07,Yes
9129,No,No,No,217,0.28,Yes
9130,No,No,Yes,412,0.22,No
9131,No,No,Yes,148,0.27,Yes
9132,Yes,Yes,No,461,0.07,Yes
9133,Yes,Yes,Yes,352,0.19,Yes
9134,No,No,No,242,0.22,Yes
9135,Yes,Yes,Yes,290,0.04,Yes
9136,No,Yes,Yes,219,0.08,Yes
9137,Yes,No,Yes,154,0.29,Yes
9138,Yes,Yes,No,234,0.06,Yes
9139,No,No,No,330,0.25,No
9140,Yes,Yes,Yes,459,0.27,No
9141,Yes,No,No,415,0.17,No
9142,No,Yes,Yes,425,0.24,No
9143,Yes,No,Yes,169,0.21,No
9144,Yes,No,Yes,494,0.13,No
9145,Yes,No,Yes,390,0.29,Yes
9146,No,Yes,Yes,280,0.09,No
9147,Yes,Yes,No,368,0.23,No
9148,No,Yes,No,347,0.19,Yes
9149,Yes,No,Yes,261,0.19,No
9150,Yes,No,Yes,361,0.22,Yes
9151,No,No,No,484,0.17,No
9152,No,No,Yes,115,0.21,Yes
9153,Yes,Yes,Yes,153,0.15,Yes
9154,No,Yes,No,155,0.01,Yes
9155,Yes,Yes,Yes,261,0.21,No
9156,No,Yes,No,411,0.08,Yes
9157,Yes,Yes,Yes,217,0.29,No
9158,No,Yes,Yes,107,0.25,No
9159,Yes,No,No,395,0.21,No
9160,No,No,Yes,409,0.03,Yes
9161,Yes,Yes,Yes,451,0.28,Yes
9162,Yes,Yes,Yes,367,0.25,Yes
9163,No,Yes,No,388,0.27,Yes
9164,No,Yes,No,318,0.02,Yes
9165,No,Yes,No,148,0.17,Yes
9166,No,Yes,No,402,0.21,Yes
9167,No,Yes,Yes,448,0.05,Yes
9168,Yes,No,No,341,0.29,Yes
9169,Yes,No,No,206,0.01,Yes
9170,Yes,No,No,453,0.2,No
9171,Yes,No,Yes,426,0.21,Yes
9172,Yes,No,No,373,0.12,Yes
9173,Yes,No,Yes,183,0.27,Yes
9174,Yes,No,Yes,258,0.06,Yes
9175,Yes,Yes,No,457,0.08,No
9176,No,No,No,454,0.11,Yes
9177,Yes,Yes,Yes,303,0.2,Yes
9178,Yes,No,No,337,0.1,No
9179,Yes,Yes,Yes,106,0.2,No
9180,Yes,Yes,No,170,0.21,Yes
9181,No,No,Yes,500,0.12,No
9182,No,Yes,No,378,0.03,No
9183,No,Yes,No,310,0.05,No
9184,Yes,No,No,241,0.25,Yes
9185,No,Yes,Yes,445,0.24,No
9186,Yes,No,Yes,173,0.07,No
9187,Yes,No,Yes,329,0.14,Yes
9188,No,Yes,No,233,0.3,No
9189,No,Yes,Yes,354,0.26,Yes
9190,No,No,No,137,0.15,Yes
9191,Yes,Yes,Yes,373,0.04,No
9192,Yes,Yes,Yes,290,0.15,No
9193,No,Yes,Yes,401,0.03,Yes
9194,Yes,No,Yes,455,0.02,No
9195,No,No,No,485,0.11,No
9196,No,No,Yes,261,0.08,No
9197,No,Yes,Yes,374,0.15,No
9198,Yes,Yes,Yes,289,0.13,No
9199,No,Yes,Yes,178,0.2,No
9200,No,No,Yes,210,0.13,No
9201,No,No,No,420,0.05,Yes
9202,No,No,No,281,0.18,No
9203,No,No,No,181,0.08,No
9204,Yes,Yes,No,338,0.07,No
9205,Yes,No,No,338,0.06,Yes
9206,Yes,No,No,235,0.29,Yes
9207,Yes,Yes,No,136,0.05,No
9208,Yes,Yes,Yes,200,0.26,No
9209,No,Yes,No,186,0.08,No
9210,Yes,No,Yes,202,0.3,Yes
9211,Yes,No,Yes,118,0.08,Yes
9212,Yes,Yes,No,383,0.21,Yes
9213,Yes,No,Yes,146,0.13,No
9214,No,Yes,Yes,342,0.21,Yes
9215,Yes,No,Yes,207,0.15,No
9216,No,No,Yes,142,0.25,Yes
9217,Yes,Yes,Yes,181,0.27,Yes
9218,Yes,Yes,No,240,0.1,Yes
9219,Yes,Yes,No,286,0.05,No
9220,Yes,Yes,Yes,271,0.29,No
9221,No,Yes,Yes,425,0.16,No
9222,Yes,No,No,446,0.03,No
9223,No,Yes,No,275,0.01,Yes
9224,No,No,Yes,424,0.1,Yes
9225,Yes,Yes,No,229,0.26,No
9226,Yes,No,Yes,357,0.3,Yes
9227,No,Yes,No,241,0.29,No
9228,Yes,No,Yes,229,0.2,Yes
9229,Yes,No,Yes,333,0.04,No
9230,No,Yes,Yes,401,0.16,Yes
9231,No,No,No,300,0.23,Yes
9232,No,No,No,319,0.11,Yes
9233,No,Yes,Yes,140,0.02,No
9234,No,Yes,Yes,224,0.2,Yes
9235,Yes,No,No,372,0.2,Yes
9236,Yes,Yes,Yes,441,0.25,Yes
9237,Yes,Yes,No,222,0.23,Yes
9238,No,No,Yes,135,0.27,No
9239,No,Yes,No,362,0.04,No
9240,No,Yes,No,185,0.29,No
9241,No,No,Yes,124,0.06,Yes
9242,Yes,Yes,No,104,0.05,Yes
9243,No,Yes,Yes,488,0.14,Yes
9244,No,No,No,174,0.04,No
9245,No,No,No,300,0.18,No
9246,No,No,Yes,328,0.07,No
9247,No,Yes,No,279,0.02,Yes
9248,No,Yes,No,167,0.02,No
9249,Yes,No,No,416,0.1,No
9250,Yes,Yes,Yes,299,0.21,No
9251,No,Yes,No,198,0.13,Yes
9252,No,Yes,No,463,0.29,Yes
9253,No,No,No,266,0.28,Yes
9254,No,Yes,Yes,153,0.09,No
9255,No,Yes,No,360,0.05,No
9256,No,Yes,Yes,272,0.28,No
9257,Yes,Yes,No,189,0.07,No
9258,Yes,Yes,No,117,0.25,Yes
9259,Yes,Yes,No,222,0.24,No
9260,No,No,No,307,0.22,No
9261,Yes,No,No,253,0.21,Yes
9262,Yes,Yes,Yes,474,0.13,No
9263,Yes,No,No,380,0.22,No
9264,No,Yes,No,191,0.1,No
9265,No,Yes,Yes,402,0.28,Yes
9266,Yes,No,No,107,0.13,Yes
9267,No,Yes,Yes,480,0.16,No
9268,No,Yes,No,100,0.2,Yes
9269,No,No,Yes,461,0.03,No
9270,No,Yes,Yes,498,0.17,No
9271,No,Yes,No,143,0.17,No
9272,Yes,No,Yes,315,0.3,Yes
9273,No,No,No,202,0.23,Yes
9274,No,No,Yes,267,0.18,Yes
9275,No,No,Yes,411,0.24,Yes
9276,No,No,No,462,0.05,Yes
9277,Yes,No,No,491,0.12,No
9278,Yes,No,No,482,0.24,Yes
9279,Yes,Yes,Yes,496,0.24,Yes
9280,Yes,Yes,Yes,496,0.07,No
9281,No,Yes,Yes,166,0.24,Yes
9282,No,Yes,Yes,447,0.14,Yes
9283,No,Yes,Yes,250,0.25,Yes
9284,Yes,No,No,144,0.15,Yes
9285,Yes,Yes,Yes,212,0.1,No
9286,No,Yes,Yes,430,0.17,Yes
9287,No,No,No,228,0.28,No
9288,Yes,Yes,No,238,0.05,Yes
9289,No,Yes,No,185,0.08,Yes
9290,Yes,No,No,227,0.29,Yes
9291,No,No,No,341,0.26,No
9292,No,No,No,210,0.19,No
9293,Yes,No,Yes,481,0.18,Yes
9294,No,No,No,315,0.26,Yes
9295,Yes,No,Yes,190,0.06,No
9296,No,No,No,353,0.23,Yes
9297,No,Yes,No,420,0.13,Yes
9298,No,Yes,Yes,336,0.19,No
9299,No,Yes,No,228,0.19,Yes
9300,No,Yes,Yes,265,0.03,No
9301,No,Yes,Yes,142,0.02,Yes
9302,No,Yes,No,418,0.21,No
9303,Yes,No,Yes,213,0.21,Yes
9304,Yes,Yes,Yes,159,0.2,No
9305,Yes,No,Yes,455,0.01,No
9306,Yes,Yes,No,268,0.09,Yes
9307,Yes,No,No,243,0.25,Yes
9308,Yes,No,Yes,225,0.3,No
9309,Yes,No,No,208,0.27,No
9310,No,Yes,No,103,0.06,No
9311,No,No,Yes,149,0.06,Yes
9312,Yes,No,Yes,452,0.3,No
9313,Yes,No,Yes,374,0.17,No
9314,Yes,No,Yes,444,0.13,No
9315,No,Yes,Yes,247,0.28,No
9316,Yes,No,No,329,0.15,Yes
9317,No,No,No,282,0.18,Yes
9318,Yes,No,Yes,356,0.26,Yes
9319,No,No,No,432,0.05,No
9320,No,Yes,Yes,262,0.14,No
9321,No,Yes,No,480,0.11,Yes
9322,Yes,No,No,320,0.04,No
9323,No,Yes,No,493,0.1,No
9324,Yes,No,Yes,500,0.26,No
9325,Yes,No,No,333,0.09,No
9326,No,No,Yes,134,0.07,Yes
9327,No,No,No,484,0.24,Yes
9328,Yes,No,No,179,0.28,Yes
9329,No,Yes,Yes,414,0.1,No
9330,No,No,No,212,0.26,Yes
9331,No,Yes,Yes,117,0.22,Yes
9332,No,Yes,Yes,126,0.12,No
9333,Yes,Yes,No,475,0.16,No
9334,Yes,Yes,No,470,0.28,Yes
9335,Yes,No,Yes,285,0.21,Yes
9336,No,Yes,No,251,0.17,Yes
9337,No,Yes,No,190,0.27,No
9338,No,Yes,Yes,306,0.07,Yes
9339,No,Yes,Yes,224,0.22,Yes
9340,No,Yes,Yes,483,0.21,No
9341,Yes,No,No,341,0.18,Yes
9342,Yes,Yes,Yes,145,0.09,No
9343,No,No,No,389,0.14,No
9344,Yes,Yes,Yes,261,0.01,Yes
9345,No,Yes,Yes,230,0.03,No
9346,Yes,Yes,No,401,0.21,No
9347,Yes,No,No,349,0.23,No
9348,Yes,No,No,287,0.3,No
9349,No,No,No,246,0.07,Yes
9350,No,No,No,441,0.12,No
9351,Yes,No,No,112,0.17,Yes
9352,No,No,Yes,106,0.1,Yes
9353,No,No,Yes,133,0.17,Yes
9354,Yes,No,Yes,306,0.06,Yes
9355,No,Yes,Yes,206,0.12,No
9356,No,No,No,409,0.19,Yes
9357,Yes,No,No,476,0.24,Yes
9358,Yes,Yes,No,198,0.21,Yes
9359,No,No,No,270,0.28,Yes
9360,No,Yes,Yes,111,0.01,No
9361,No,Yes,Yes,219,0.21,No
9362,Yes,No,Yes,132,0.15,Yes
9363,No,No,Yes,116,0.17,No
9364,Yes,Yes,No,192,0.22,Yes
9365,Yes,No,No,127,0.22,No
9366,Yes,Yes,No,434,0.26,Yes
9367,Yes,Yes,Yes,484,0.29,No
9368,No,No,Yes,273,0.3,Yes
9369,Yes,Yes,No,188,0.15,No
9370,Yes,Yes,No,438,0.17,No
9371,No,Yes,Yes,479,0.03,Yes
9372,No,No,No,413,0.08,No
9373,No,No,Yes,465,0.21,Yes
9374,Yes,Yes,Yes,108,0.11,Yes
9375,Yes,Yes,No,356,0.24,Yes
9376,No,No,No,227,0.13,Yes
9377,Yes,No,No,326,0.16,No
9378,No,Yes,Yes,319,0.26,No
9379,Yes,No,Yes,228,0.15,Yes
9380,Yes,Yes,No,444,0.03,No
9381,Yes,Yes,No,376,0.13,Yes
9382,Yes,No,Yes,220,0.23,Yes
9383,No,Yes,No,497,0.27,Yes
9384,Yes,Yes,No,242,0.29,Yes
9385,No,No,Yes,102,0.04,Yes
9386,No,Yes,Yes,278,0.04,Yes
9387,No,Yes,No,484,0.2,Yes
9388,Yes,Yes,Yes,149,0.03,No
9389,No,No,No,287,0.17,No
9390,No,No,Yes,281,0.1,No
9391,No,No,Yes,355,0.16,Yes
9392,No,No,No,364,0.13,No
9393,No,No,Yes,191,0.1,No
9394,No,Yes,No,318,0.17,No
9395,No,No,Yes,339,0.15,No
9396,Yes,No,No,382,0.27,No
9397,Yes,No,Yes,176,0.25,No
9398,No,No,No,390,0.16,Yes
9399,No,Yes,Yes,212,0.01,Yes
9400,No,Yes,Yes,475,0.11,No
9401,No,No,No,363,0.08,No
9402,No,Yes,Yes,236,0.18,No
9403,No,Yes,Yes,439,0.14,No
9404,No,No,Yes,388,0.09,Yes
9405,Yes,Yes,No,326,0.02,No
9406,No,No,No,116,0.04,No
9407,Yes,Yes,No,231,0.1,No
9408,Yes,No,No,284,0.28,No
9409,Yes,No,No,255,0.23,Yes
9410,No,Yes,No,442,0.16,Yes
9411,Yes,No,Yes,150,0.24,Yes
9412,No,No,Yes,412,0.15,No
9413,Yes,Yes,Yes,405,0.04,No
9414,No,Yes,No,389,0.23,No
9415,Yes,Yes,No,189,0.14,Yes
9416,Yes,No,No,134,0.1,No
9417,Yes,Yes,Yes,305,0.09,Yes
9418,No,No,No,283,0.01,Yes
9419,Yes,Yes,Yes,367,0.25,No
9420,No,Yes,Yes,121,0.29,No
9421,Yes,No,Yes,260,0.18,No
9422,Yes,No,No,292,0.28,Yes
9423,Yes,No,Yes,280,0.02,No
9424,No,No,Yes,411,0.23,Yes
9425,Yes,Yes,Yes,407,0.19,Yes
9426,Yes,No,No,125,0.14,Yes
9427,Yes,No,Yes,429,0.24,No
9428,Yes,No,No,348,0.13,Yes
9429,Yes,Yes,No,149,0.1,Yes
9430,Yes,No,No,360,0.23,No
9431,Yes,Yes,Yes,305,0.05,Yes
9432,No,No,Yes,204,0.26,Yes
9433,Yes,No,Yes,234,0.13,Yes
9434,No,No,Yes,300,0.07,Yes
9435,No,Yes,Yes,163,0.22,Yes
9436,No,No,Yes,174,0.03,Yes
9437,No,Yes,Yes,473,0.07,No
9438,Yes,No,No,283,0.23,Yes
9439,Yes,Yes,No,320,0.07,No
9440,Yes,Yes,No,427,0.12,Yes
9441,Yes,Yes,No,212,0.02,No
9442,No,No,Yes,368,0.21,Yes
9443,Yes,Yes,Yes,174,0.08,Yes
9444,Yes,No,Yes,288,0.05,No
9445,No,No,Yes,460,0.29,No
9446,Yes,No,No,169,0.01,Yes
9447,Yes,Yes,No,172,0.06,Yes
9448,No,Yes,Yes,423,0.08,Yes
9449,No,Yes,Yes,187,0.06,No
9450,Yes,No,Yes,384,0.19,No
9451,No,Yes,Yes,319,0.14,No
9452,No,No,Yes,177,0.08,No
9453,No,Yes,Yes,116,0.07,Yes
9454,Yes,Yes,No,451,0.24,No
9455,Yes,No,No,372,0.26,No
9456,Yes,Yes,No,210,0.02,Yes
9457,Yes,Yes,Yes,180,0.04,Yes
9458,No,Yes,Yes,196,0.27,Yes
9459,Yes,Yes,Yes,224,0.24,Yes
9460,No,No,No,476,0.06,No
9461,No,Yes,Yes,491,0.27,Yes
9462,No,Yes,Yes,390,0.18,Yes
9463,No,Yes,Yes,476,0.15,Yes
9464,Yes,No,No,274,0.25,No
9465,Yes,Yes,No,176,0.23,No
9466,No,No,No,436,0.29,No
9467,Yes,Yes,Yes,404,0.24,Yes
9468,No,No,Yes,379,0.26,Yes
9469,No,No,Yes,121,0.27,Yes
9470,Yes,No,Yes,313,0.14,Yes
9471,Yes,Yes,Yes,298,0.14,Yes
9472,Yes,Yes,Yes,397,0.27,Yes
9473,No,No,No,107,0.24,No
9474,No,No,No,478,0.24,Yes
9475,No,No,Yes,430,0.16,Yes
9476,Yes,Yes,No,154,0.04,Yes
9477,Yes,Yes,Yes,403,0.06,No
9478,No,No,Yes,392,0.04,Yes
9479,No,Yes,No,222,0.13,Yes
9480,Yes,Yes,No,100,0.15,No
9481,Yes,No,No,170,0.07,Yes
9482,Yes,Yes,No,133,0.22,No
9483,Yes,No,Yes,118,0.24,Yes
9484,No,Yes,No,163,0.05,Yes
9485,No,Yes,No,122,0.03,No
9486,No,Yes,Yes,123,0.05,No
9487,Yes,No,Yes,265,0.29,Yes
9488,Yes,Yes,Yes,192,0.3,Yes
9489,Yes,No,No,388,0.15,No
9490,No,No,Yes,234,0.02,Yes
9491,Yes,Yes,Yes,188,0.11,Yes
9492,Yes,No,No,242,0.01,No
9493,Yes,No,Yes,310,0.09,No
9494,No,Yes,Yes,122,0.05,No
9495,Yes,Yes,Yes,434,0.24,Yes
9496,Yes,No,No,181,0.02,No
9497,No,No,Yes,181,0.29,No
9498,Yes,Yes,No,229,0.15,No
9499,No,No,No,133,0.27,Yes
9500,No,Yes,No,318,0.15,No
9501,Yes,Yes,Yes,206,0.25,Yes
9502,No,Yes,Yes,350,0.15,Yes
9503,Yes,No,Yes,360,0.04,No
9504,Yes,Yes,No,212,0.22,No
9505,Yes,Yes,Yes,379,0.12,No
9506,No,No,Yes,115,0.24,No
9507,Yes,Yes,Yes,320,0.21,No
9508,Yes,Yes,No,433,0.27,Yes
9509,No,No,Yes,407,0.11,No
9510,Yes,No,No,334,0.08,No
9511,No,No,No,243,0.26,No
9512,Yes,Yes,Yes,298,0.1,No
9513,No,No,Yes,139,0.1,Yes
9514,Yes,Yes,No,188,0.07,Yes
9515,Yes,Yes,Yes,429,0.12,Yes
9516,No,Yes,No,272,0.26,Yes
9517,Yes,Yes,Yes,375,0.24,Yes
9518,Yes,No,Yes,384,0.07,Yes
9519,Yes,No,No,370,0.27,Yes
9520,Yes,No,No,214,0.02,Yes
9521,Yes,Yes,Yes,464,0.05,Yes
9522,No,No,Yes,453,0.2,Yes
9523,No,No,Yes,463,0.25,Yes
9524,No,Yes,Yes,471,0.28,No
9525,Yes,Yes,No,113,0.1,No
9526,No,Yes,Yes,444,0.2,No
9527,Yes,No,Yes,204,0.1,Yes
9528,No,Yes,No,158,0.03,Yes
9529,No,Yes,No,211,0.01,No
9530,Yes,Yes,No,407,0.23,No
9531,No,Yes,No,342,0.11,Yes
9532,Yes,Yes,Yes,123,0.12,Yes
9533,Yes,No,No,365,0.27,No
9534,No,Yes,Yes,440,0.23,Yes
9535,Yes,No,No,273,0.2,No
9536,No,No,Yes,394,0.07,Yes
9537,Yes,Yes,No,323,0.24,No
9538,Yes,No,Yes,463,0.22,Yes
9539,No,No,No,197,0.21,No
9540,Yes,Yes,Yes,203,0.26,No
9541,Yes,Yes,Yes,132,0.26,Yes
9542,Yes,Yes,No,153,0.23,Yes
9543,No,No,Yes,185,0.11,No
9544,Yes,Yes,No,332,0.27,No
9545,Yes,No,No,343,0.21,Yes
9546,Yes,No,No,303,0.23,No
9547,Yes,Yes,No,431,0.24,No
9548,Yes,Yes,No,218,0.16,Yes
9549,No,Yes,Yes,360,0.26,No
9550,Yes,No,Yes,172,0.2,Yes
9551,No,No,No,128,0.13,No
9552,Yes,Yes,No,315,0.1,No
9553,No,Yes,Yes,287,0.22,No
9554,Yes,Yes,No,313,0.08,No
9555,Yes,Yes,Yes,273,0.1,No
9556,Yes,Yes,No,381,0.29,No
9557,No,No,No,427,0.27,No
9558,No,Yes,Yes,111,0.27,Yes
9559,Yes,No,No,398,0.11,Yes
9560,No,Yes,No,297,0.04,No
9561,Yes,No,Yes,393,0.07,No
9562,No,No,Yes,406,0.09,No
9563,Yes,Yes,Yes,434,0.16,No
9564,No,No,Yes,363,0.3,No
9565,No,No,Yes,483,0.19,Yes
9566,Yes,Yes,No,216,0.26,No
9567,Yes,No,No,101,0.09,No
9568,Yes,Yes,No,105,0.02,Yes
9569,Yes,Yes,No,124,0.2,No
9570,Yes,No,Yes,229,0.3,No
9571,Yes,No,Yes,355,0.18,Yes
9572,No,No,Yes,436,0.07,No
9573,Yes,No,Yes,496,0.2,Yes
9574,Yes,Yes,No,171,0.22,Yes
9575,No,No,Yes,334,0.12,Yes
9576,Yes,No,Yes,129,0.06,Yes
9577,No,Yes,No,365,0.23,No
9578,Yes,Yes,No,307,0.23,Yes
9579,No,No,Yes,424,0.15,Yes
9580,No,Yes,Yes,413,0.27,No
9581,Yes,No,Yes,293,0.22,No
9582,Yes,Yes,Yes,442,0.3,No
9583,Yes,No,Yes,293,0.18,Yes
9584,No,No,Yes,306,0.09,No
9585,No,Yes,No,104,0.21,Yes
9586,Yes,No,No,475,0.04,Yes
9587,No,Yes,Yes,214,0.15,No
9588,No,No,Yes,296,0.16,Yes
9589,Yes,Yes,No,195,0.18,No
9590,Yes,Yes,Yes,441,0.19,No
9591,No,No,No,245,0.16,No
9592,No,Yes,Yes,262,0.22,No
9593,Yes,No,No,499,0.06,Yes
9594,No,Yes,Yes,201,0.24,No
9595,Yes,No,No,174,0.27,No
9596,No,Yes,No,270,0.12,No
9597,No,No,Yes,252,0.2,No
9598,Yes,No,Yes,438,0.12,No
9599,No,No,Yes,420,0.04,Yes
9600,Yes,No,Yes,193,0.1,Yes
9601,No,Yes,Yes,355,0.06,Yes
9602,No,No,Yes,342,0.25,Yes
9603,No,No,Yes,131,0.26,No
9604,Yes,Yes,No,137,0.21,No
9605,Yes,Yes,Yes,344,0.14,No
9606,Yes,Yes,Yes,116,0.28,Yes
9607,Yes,Yes,Yes,486,0.22,No
9608,Yes,No,Yes,499,0.15,No
9609,Yes,Yes,No,146,0.09,No
9610,Yes,No,Yes,282,0.1,Yes
9611,No,No,No,165,0.19,No
9612,No,Yes,No,448,0.03,Yes
9613,Yes,No,Yes,162,0.18,Yes
9614,No,Yes,No,452,0.12,No
9615,No,No,Yes,212,0.1,Yes
9616,No,No,No,466,0.05,Yes
9617,No,Yes,Yes,232,0.25,Yes
9618,Yes,No,No,214,0.08,Yes
9619,No,No,Yes,314,0.22,No
9620,No,Yes,Yes,420,0.27,Yes
9621,Yes,Yes,Yes,405,0.25,Yes
9622,Yes,No,No,206,0.13,No
9623,No,Yes,Yes,394,0.04,No
9624,No,Yes,Yes,236,0.27,Yes
9625,No,Yes,No,123,0.28,No
9626,Yes,No,No,188,0.22,No
9627,No,Yes,Yes,419,0.16,Yes
9628,No,Yes,Yes,167,0.26,No
9629,Yes,Yes,No,110,0.12,Yes
9630,Yes,No,No,420,0.12,Yes
9631,Yes,Yes,Yes,236,0.29,No
9632,No,No,Yes,391,0.06,Yes
9633,No,Yes,Yes,189,0.08,No
9634,Yes,No,No,191,0.11,Yes
9635,Yes,Yes,Yes,289,0.12,No
9636,No,Yes,No,233,0.01,No
9637,Yes,No,No,138,0.17,Yes
9638,No,No,No,173,0.27,No
9639,Yes,No,Yes,486,0.27,No
9640,No,No,No,133,0.15,Yes
9641,No,Yes,No,305,0.17,No
9642,Yes,Yes,No,195,0.09,Yes
9643,Yes,No,No,405,0.24,No
9644,No,Yes,Yes,204,0.16,Yes
9645,Yes,Yes,No,435,0.01,No
9646,No,No,No,434,0.18,Yes
9647,Yes,Yes,No,312,0.08,No
9648,No,No,Yes,342,0.19,Yes
9649,Yes,No,Yes,455,0.2,Yes
9650,Yes,No,Yes,196,0.23,No
9651,Yes,Yes,No,384,0.14,Yes
9652,No,Yes,No,369,0.21,Yes
9653,No,Yes,Yes,216,0.05,Yes
9654,Yes,Yes,Yes,171,0.02,Yes
9655,Yes,No,No,321,0.09,No
9656,No,No,No,122,0.11,No
9657,No,Yes,Yes,124,0.16,No
9658,Yes,No,No,237,0.15,No
9659,Yes,No,Yes,124,0.2,Yes
9660,Yes,Yes,No,374,0.27,No
9661,No,Yes,No,421,0.19,No
9662,Yes,No,Yes,198,0.03,No
9663,No,Yes,Yes,176,0.24,No
9664,Yes,Yes,Yes,159,0.21,Yes
9665,No,Yes,Yes,497,0.09,Yes
9666,No,No,Yes,440,0.08,Yes
9667,Yes,No,No,242,0.25,Yes
9668,Yes,Yes,Yes,381,0.04,Yes
9669,No,Yes,No,438,0.09,Yes
9670,Yes,No,No,499,0.24,No
9671,No,No,No,373,0.27,No
9672,No,Yes,No,175,0.2,No
